Title,ID,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Popularity,Predict,Karaokability
"Sibelius: Violin Concerto in D Minor, Op. 47: I. Allegro moderato",1amhCqDxkHGhQMv1Ss9OJs,0.889,0.251,0.183,0.0468,0.0468,-19.801,0.0441,0.087,108.725,36,0,0.11190268689250374
Inner City,0etVepT4gX2Q1HsXTGPIFe,0.9690000000000001,0.16699999999999998,0.0887,0.927,0.927,-19.007,0.0361,0.0667,82.20100000000001,0,0,0.11113736457839246
The Falcon,73kJJ42uVT0eu1CseFBu7i,0.82,0.436,0.473,0.738,0.738,-11.017999999999999,0.031,0.19899999999999998,78.505,34,0,0.11062670053692564
"Introduction and Rondo capriccioso in A minor, Op. 28",3leTyhTguxLryLUoRaxQ19,0.971,0.387,0.107,0.415,0.415,-20.816,0.045,0.253,92.584,46,0,0.11055226916171561
The Forgetters,604vF3VjgOZhLKHyGkARjn,0.45399999999999996,0.743,0.5479999999999999,0.915,0.915,-13.9,0.0565,0.561,124.088,26,0,0.11036946106667878
Song For The Fallen,7ohNEvwIw0tktqMLTxZJB5,0.561,0.382,0.711,0.897,0.897,-10.741,0.0652,0.26899999999999996,108.15700000000001,19,0,0.10982743436113346
Main Title (The Godfather Waltz),1swKKFR5trqbz9yxxL3WVO,0.9740000000000001,0.213,0.107,0.879,0.879,-19.115,0.0392,0.113,62.068999999999996,0,0,0.10851396397002351
The Trial & Banishment,6bbgomYcJ7shFZbokxQCD8,0.816,0.725,0.446,9.6e-05,9.6e-05,-18.155,0.11,0.812,92.53299999999999,26,0,0.10665795196861065
The Moonbeam Song,0oYxieOBwLhUyGyb5j1TYv,0.858,0.363,0.109,0.000614,0.000614,-21.289,0.032,0.21,105.005,36,0,0.10665420964308132
The Jedi Steps and Finale,3fdY6ZVYtiHcrArNdvK3Ux,0.9079999999999999,0.23399999999999999,0.27,0.941,0.941,-12.99,0.0342,0.0738,134.379,44,0,0.10662383011976205
"Rey's Theme - From ""Star Wars: The Force Awakens""",7fGsv7H7mYrJkNsCyGK4Lk,0.669,0.326,0.24,0.47,0.47,-15.727,0.0368,0.248,107.521,29,0,0.10643434475698874
Nocturne en mi bémol majeur opus 9 n°2: Ballade en Sol Mineur No.1,7n92QzQomRCLlciO14X0kd,0.99,0.387,0.0451,0.9129999999999999,0.9129999999999999,-24.698,0.0364,0.071,61.494,66,0,0.10559390821322286
Requiem: Lacrimosa,69RoAhDqFOiQb2pQvb24Ii,0.932,0.162,0.102,0.9,0.9,-23.315,0.036000000000000004,0.0445,131.626,0,0,0.10557799786862437
"Night Journeys - From ""Dracula""",2BaV7ceZ1WYz13Kdl1kT0n,0.8190000000000001,0.266,0.276,0.6579999999999999,0.6579999999999999,-13.575,0.0378,0.0391,108.823,36,0,0.10525226433176216
"Sonata in E Major, Op. 1 No. 15, HWV 373: IV. Allegro",50rsDcvbxC7wSusFtfy8CZ,0.99,0.44799999999999995,0.263,0.00302,0.00302,-12.401,0.0578,0.795,86.086,4,0,0.10452023909893521
Will You Sing,0m7OuucR3TTpE4LgzQaCPv,0.691,0.309,0.789,0.8440000000000001,0.8440000000000001,-9.222999999999999,0.0906,0.331,87.069,18,0,0.10378135252739781
The Princess Appears,3ga6Ff7Z9JIVjUExx9XJCr,0.988,0.105,0.0873,0.752,0.752,-26.160999999999998,0.0423,0.0516,84.374,0,0,0.10340589716521646
"Navarra, Op. 33",19nR67H1ngBnTRvYBkQUEP,0.927,0.521,0.26899999999999996,0.746,0.746,-13.867,0.0426,0.613,107.948,32,0,0.10313338484072593
"Nice To Be Around - From ""Cinderella Liberty""",6DmmPYa01kHxo4LteGGHX0,0.797,0.177,0.265,0.42700000000000005,0.42700000000000005,-15.567,0.0418,0.0785,84.072,34,0,0.10312886943313804
"Sonata for Violin Solo No. 1 in G Minor, BWV 1001: 1. Adagio",2lh5pqyvcUnXpsGRzhm737,0.9890000000000001,0.159,0.0894,0.0149,0.0149,-20.277,0.0463,0.184,84.24700000000001,35,0,0.1026542089468361
The Godfather Finale,3WoKGCQENAoYNu1NTrdLdy,0.956,0.183,0.264,0.841,0.841,-13.13,0.0364,0.0537,95.193,44,0,0.10254111199025082
"Handel / Orch. Hale: Keyboard Suite in D Minor, HWV 437: III. Sarabande",1upQiytDIEZfl9ItruoXuC,0.927,0.204,0.0331,0.825,0.825,-24.044,0.0487,0.0547,116.2,67,0,0.10162843981568631
The Godfather Waltz,6DtJ6DC2LBZohyHHeFs52u,0.977,0.226,0.166,0.875,0.875,-13.014000000000001,0.0415,0.115,115.057,48,0,0.10146057308081252
The Pointed Man - Narration,1Db5YKbyraOfnQX9boBbfm,0.8390000000000001,0.649,0.391,2.9999999999999997e-05,2.9999999999999997e-05,-17.01,0.33899999999999997,0.7929999999999999,112.26,24,0,0.09923550613331998
Nomanisone Island/National Movers,2R3R3dayan27EEINL55jNd,0.937,0.466,0.35,0.7509999999999999,0.7509999999999999,-13.494000000000002,0.0274,0.32299999999999995,110.68700000000001,37,0,0.09908678796409674
The Space Travelers Lullaby,7G1BDlsQntzvbFRoAQ4r7G,0.713,0.15,0.37,0.8590000000000001,0.8590000000000001,-9.794,0.0317,0.11599999999999999,84.54899999999999,21,0,0.09888690780435117
Let's Go Away For Awhile - Remastered,699lerUa9A4Wfh9S3WJ4K5,0.11800000000000001,0.33,0.242,0.73,0.73,-16.537,0.027000000000000003,0.086,87.45200000000001,35,0,0.09786417832398307
Main Title and The Attack on the Jakku Village,0o9AEYW61Jb0dwmHlVhXk5,0.838,0.188,0.314,0.902,0.902,-11.955,0.0358,0.0382,84.803,40,0,0.09594550609887602
Pills,6bm0cMfNf5ZUxDuzfuWagP,0.5820000000000001,0.42100000000000004,0.40700000000000003,0.775,0.775,-10.732000000000001,0.0777,0.23800000000000002,80.748,27,0,0.09577359051876279
Engagement Party,2bonbKENtFAQQh8U4UEAu5,0.991,0.39799999999999996,0.0662,0.909,0.909,-22.609,0.0401,0.326,80.36399999999999,57,0,0.09425792953761575
Fall Breaks And Back To Winter - Woody Woodpecker Symphony/Remastered 2001,22uNhRkimKQYk3dex36Hdl,0.757,0.48,0.29600000000000004,0.905,0.905,-9.533999999999999,0.0288,0.312,83.042,28,0,0.09397679547935472
"String Quartet No. 8 in C Minor, Op. 110: 2. Allegro molto",1zwNC4HIvgQQ6nga0ygjIg,0.966,0.42100000000000004,0.46,0.894,0.894,-13.568,0.0375,0.435,125.925,28,0,0.09104766630154036
"Partita for Violin Solo No. 1 in B Minor, BWV 1002: 8. Double",6EivblzVtQxwJsRQ2ByYao,0.987,0.494,0.156,0.00014099999999999998,0.00014099999999999998,-19.113,0.0937,0.963,86.88600000000001,26,0,0.09081752388692818
The Halls Of Fear,2g9CWmKvjUhAF07k8E6Js3,0.972,0.22,0.21899999999999997,0.858,0.858,-14.295,0.0325,0.039,76.373,41,0,0.08739124441238084
"Partita for Violin Solo No. 1 in B Minor, BWV 1002: 7. Tempo di Bourreé",3EO7inONQPTMV7uQDPSM3u,0.987,0.491,0.0979,0.121,0.121,-18.410999999999998,0.0464,0.807,79.27199999999999,26,0,0.08616855289773363
Funiculi Funicula,6cGV483VJMnuO3CEX3fNh9,0.904,0.74,0.19,0.747,0.747,-15.231,0.0533,0.25,116.038,34,0,0.0859322762015509
"Across The Stars (Love Theme) - From ""Star Wars: Attack Of The Clones""",1X9h9ObSh8xQLZFHRSREah,0.845,0.17600000000000002,0.20800000000000002,0.185,0.185,-18.292,0.0416,0.0721,88.094,31,0,0.08560629664343071
"Children's Corner, L. 113: 4. The Snow Is Dancing",5JrAbSKMRa0EM2Nzm1ofrm,0.995,0.267,0.0258,0.9109999999999999,0.9109999999999999,-31.863000000000003,0.0426,0.0424,137.162,0,0,0.08507251366389994
Baal Shem: II. Nigun (Version for Violin & Piano),2Ih1gHZbqi0sRHybAdwz4w,0.9570000000000001,0.158,0.282,0.017,0.017,-13.687999999999999,0.0457,0.0648,78.065,2,0,0.0843132812365942
For Duster (The Blues) - 2004 Remaster,7sQUQZ2yDElEa3oh7SRBag,0.56,0.5920000000000001,0.517,0.863,0.863,-14.912,0.0313,0.636,89.291,36,0,0.08383879922358034
Etude No. 2,5bi8ryL6gy6a1BRXOf43y9,0.992,0.235,0.166,0.87,0.87,-19.632,0.0347,0.0356,101.182,54,0,0.0819989776743566
"Sonata for Violin Solo No. 1 in G Minor, BWV 1001: 3. Siciliana",09XyQXLiimTDTBt2KWD1sk,0.992,0.17800000000000002,0.0817,0.000215,0.000215,-19.69,0.0485,0.314,84.749,29,0,0.08028010956266177
Mariage D'Amour,3XpelMYD3uO5DsKwGTPPQF,0.9840000000000001,0.252,0.19899999999999998,0.846,0.846,-19.535999999999998,0.0431,0.243,159.572,49,0,0.07712268323005696
Abstract Thought,4M2z0fL6xAxaTBC1dO67wa,0.648,0.40700000000000003,0.466,0.594,0.594,-12.995999999999999,0.182,0.259,82.455,25,0,0.0770309014781714
I Can Fly Anything,7k6yvU97GVOgUgWdSfTggp,0.8220000000000001,0.37200000000000005,0.32799999999999996,0.904,0.904,-11.957,0.0318,0.0811,72.80199999999999,34,0,0.07702369190559047
"La campanella in G-Sharp Minor (From ""Grandes études de Paganini"", S. 141 / 3)",2Hnurh1BcigGbCGFOb4Uid,0.9309999999999999,0.28,0.287,0.888,0.888,-22.166999999999998,0.0367,0.509,87.95299999999999,54,0,0.0752901441033969
Even for You,55nTWxTugqCJR1MrtEmkNF,0.7340000000000001,0.17,0.18100000000000002,0.904,0.904,-15.290999999999999,0.0443,0.036000000000000004,123.616,45,0,0.07515334932498986
"Brushes (Never Going Back Again) - Sessions, Roughs & Outtakes; 2004 Remaster",7rQNTHKdi50NLDzFoIDhaG,0.8370000000000001,0.695,0.16399999999999998,0.772,0.772,-17.335,0.0432,0.8340000000000001,91.929,38,0,0.07494793099070943
The New Godfather,0hBoE68pNPrh9E8g0bStix,0.9890000000000001,0.10300000000000001,0.133,0.919,0.919,-15.915,0.0371,0.0324,53.163999999999994,41,0,0.07404404042104283
"Le Nozze di Figaro, K. 492: Sinfonia",4rjnWmrSRqXVkFWdKMG3pV,0.8390000000000001,0.386,0.0738,0.9470000000000001,0.9470000000000001,-19.369,0.0433,0.172,142.499,58,0,0.07380590479732059
Rondo Alla Turca,3qQuI8y02GiOPKWsqv3vFa,0.99,0.5760000000000001,0.207,0.935,0.935,-16.9,0.0475,0.66,133.759,45,0,0.07292574976414816
Sicilian Pastorale,1TgdMhc341oncqEcMTorG0,0.966,0.21600000000000003,0.0675,0.6940000000000001,0.6940000000000001,-18.781,0.0413,0.0676,60.858000000000004,41,0,0.07164553764365393
"Partita for Violin Solo No. 1 in B Minor, BWV 1002: 2. Double",7dBPM9WICPXz4GVITMlwEA,0.988,0.278,0.0778,0.000153,0.000153,-20.082,0.0643,0.597,97.535,27,0,0.0711706061894541
The Pickup,5ybGsOXzG2T6LnlyUw9hcx,0.903,0.19699999999999998,0.284,0.8170000000000001,0.8170000000000001,-12.718,0.0326,0.0733,94.62,34,0,0.06763206761744432
"Sonata, Op. 9 No. 3 in D: Sarabande: Largo",3pV7nNN1hjNt0f7g4AbRnR,0.9670000000000001,0.131,0.2,0.0484,0.0484,-18.884,0.0414,0.11599999999999999,93.087,2,0,0.06730861077289109
Virgo Supercluster,2hfPZl2AuvFJ8ZDpKtqHXw,0.722,0.139,0.17800000000000002,0.523,0.523,-19.445999999999998,0.0402,0.0345,178.917,20,0,0.06653711658473686
"The Four Seasons - Concerto No. 3 in F Major, RV 293 ""Autumn"": I. Allegro",2hm0oBc6HzHwfJpeGyyDLW,0.92,0.335,0.0648,0.5539999999999999,0.5539999999999999,-19.754,0.046,0.18899999999999997,79.72800000000001,39,0,0.0663104353707895
"Sinding: Suite for Violin and Orchestra in A Minor, Op. 10: I. Presto",2ZjnMG8bkUB1pcLYocBebt,0.877,0.41200000000000003,0.392,0.263,0.263,-16.35,0.0394,0.32,97.839,20,0,0.06474242176582586
"Hedwig's Theme - From ""Harry Potter And The Philosopher's Stone""",49FpdxJI5OgUQYjWa373v9,0.8859999999999999,0.33399999999999996,0.23600000000000002,0.16399999999999998,0.16399999999999998,-17.469,0.0568,0.226,74.322,24,0,0.06438547660029666
Kylo Ren Arrives at the Battle,4iMmW8NcVFU5ytJkHa6IbA,0.8809999999999999,0.242,0.302,0.9420000000000001,0.9420000000000001,-14.991,0.0522,0.0554,123.185,42,0,0.06356929400181845
The Clearing In the Woods - Narration,5xeEjfkN524RtHqZ1PDZJm,0.794,0.469,0.252,0.27,0.27,-19.641,0.085,0.561,137.19,22,0,0.06335943239388672
Connie's Wedding,6g9qn6wAWGK7B0ISwIK0ki,0.674,0.6509999999999999,0.69,0.88,0.88,-11.370999999999999,0.5479999999999999,0.879,77.072,37,0,0.06297712089167136
Chasing Down Sadness,3ST1xpSjU4Nm38UnYuZ8Qj,0.904,0.5489999999999999,0.439,0.7709999999999999,0.7709999999999999,-12.11,0.0475,0.0595,80.97,25,0,0.06232943973555986
Mic the Screecher - Jam Sessions; 2004 Remaster,1ZqWeLH3eZ9BhJJsA25wEd,0.889,0.34600000000000003,0.0768,0.00139,0.00139,-23.495,0.0565,0.231,87.475,34,0,0.06146033760065113
Rainbow Flyer,2mgFggTmHX0UewBccqGj6n,0.6970000000000001,0.16,0.215,0.727,0.727,-14.115,0.0474,0.0393,70.525,29,0,0.06134500264660856
"Partita for Violin Solo No. 1 in B Minor, BWV 1002: 5. Sarabande",699Tx0stxKiuY5zyPG5JYz,0.985,0.177,0.0995,0.153,0.153,-18.737000000000002,0.0439,0.174,90.491,27,0,0.05916920592512837
"Tchaikovsky: The Nutcracker, Op. 71, Act 2: No. 12 Divertissement - Tea - Chinese Dance",7o5DCsdl4eIqusst2pVoKX,0.941,0.451,0.127,0.406,0.406,-26.564,0.0338,0.8320000000000001,111.353,47,0,0.05762492963440267
The Birds - Narration,14vxqxCtiT4vvjZ06vz0nI,0.835,0.49200000000000005,0.316,0.204,0.204,-17.180999999999997,0.135,0.33299999999999996,73.146,23,0,0.05677728547134559
"Paganini: Violin Concerto No. 1 in D Major, Op. 6: III. Rondo (Allegro spiritoso)",0S4OFl4vLHobIe45Ep5Gwb,0.9159999999999999,0.529,0.179,0.0352,0.0352,-18.996,0.0467,0.441,100.469,19,0,0.05671351642328551
Dream Productions,3v3yVzEBOi9zoAtxvBXv6J,0.95,0.478,0.146,0.601,0.601,-17.444000000000003,0.132,0.226,139.785,26,0,0.05583618334968589
"La Campanella, Op.7",0nUunuoVRMfjnRl2Emue48,0.904,0.575,0.11599999999999999,0.17600000000000002,0.17600000000000002,-22.191,0.0667,0.419,110.209,33,0,0.05582626459424033
Riled Up,3lYwz0F1ry4p31HfUFbCW9,0.46799999999999997,0.561,0.193,0.8140000000000001,0.8140000000000001,-16.878,0.0505,0.37,114.57,26,0,0.05575164605716253
"Zigeunerweisen, Op. 20: II. Lento",5aq7wRwq9IDDqAa56x7Yws,0.813,0.33299999999999996,0.0946,0.324,0.324,-22.633000000000003,0.0417,0.0471,100.436,38,0,0.05575086802622464
"Liebestraume, S541/R211 : No. 3: Nocturne in A-Flat Major",6GzMz3s0K1YKwRVI36CgRx,0.991,0.34299999999999997,0.0342,0.92,0.92,-25.590999999999998,0.0406,0.0378,60.228,62,0,0.05519852335652254
The Abduction,2vEkF5UazjaBL6CpG2BZgq,0.672,0.159,0.23,0.848,0.848,-15.440999999999999,0.033,0.0632,84.93299999999999,34,0,0.054698694259332555
Limited Time,6Pd58SvF78TxPPqIpk3NM9,0.0289,0.24,0.102,0.755,0.21,-18.554,0.0417,0.0706,77.938,27,0,0.054572775434444006
New Years Eve,3n4Kl4sjrcZjDaoxcD4uO7,0.0752,0.488,0.523,0.813,0.813,-15.995999999999999,0.0425,0.04,119.491,15,0,0.05393642386645691
"24 Caprices for Solo Violin, Op. 1, MS 25: No. 16 in G Minor. Presto",14P4BSolr8PS7ihOFditIi,0.972,0.5329999999999999,0.32299999999999995,0.135,0.135,-16.248,0.0557,0.9490000000000001,73.888,3,0,0.05365315080638772
Torn Apart,6A3isPtF8KMQfI3Ce4cImd,0.9209999999999999,0.078,0.128,0.855,0.855,-14.775,0.0444,0.0374,79.208,35,0,0.053403570087385555
"Sonata for Two Violins in A Minor: I. Poco lento, maestoso - Allegro fermo - Allegro giusto",0BtFgjFrc5Uw8n1BeM1THd,0.99,0.218,0.0964,0.0169,0.0169,-18.579,0.0524,0.132,74.91,22,0,0.052701520231416776
"Sonata, Op. 9 No. 3 in D: Adagio molto moderato",4xodN3XuYwQxm6aIRJ2Y0Z,0.975,0.15,0.19899999999999998,7.35e-05,7.35e-05,-13.982999999999999,0.0494,0.363,67.988,3,0,0.05213102128863918
The Town - Narration,117rBB0OEexfRmf9h0tCl1,0.83,0.732,0.304,1.96e-06,1.96e-06,-19.752,0.467,0.669,116.384,25,0,0.05206963390002262
"Partita for Violin Solo No. 1 in B Minor, BWV 1002: 6. Double",6MdMgILi0IOLnCBIJqU0Lw,0.986,0.33,0.0839,0.000752,0.000752,-21.13,0.062,0.408,88.917,26,0,0.05175800340134474
"Tchaikovsky: The Nutcracker - Ballet, Op. 71, Act 1: No. 2 March",06am46cX3Z6YlSsg0TyVHA,0.977,0.442,0.11599999999999999,0.868,0.868,-23.171999999999997,0.0412,0.511,151.064,55,0,0.0517056449643609
Joy Turns to Sadness/A Growing Personality,2AvRw4BD8jmmSqMERo2M2L,0.925,0.34600000000000003,0.222,0.755,0.755,-17.405,0.0395,0.0342,110.0,38,0,0.051520790874830594
"Paganini: 24 Caprices, Op. 1: No. 13 in B-Flat Major",6ccTdWWb6FNaF7Y7EgfPSr,0.9890000000000001,0.45299999999999996,0.15,0.451,0.451,-18.062,0.0495,0.586,138.596,17,0,0.05060290115187759
The Ways of the Force,2ufKdr8F14sT0dOrExY3zK,0.871,0.172,0.307,0.941,0.941,-14.977,0.0372,0.0491,77.818,36,0,0.05055867934737857
"Sonata, Op. 11 No. 1 in E-Flat: Im Zeitmaß eines langsamen, feierlichen Tanzes",3SJ1msUINGI7AlkHuSy7ss,0.97,0.212,0.10099999999999999,0.414,0.414,-22.375,0.0428,0.0546,95.79299999999999,2,0,0.047960751890685785
"Symphony No. 40 in G Minor, K. 550: I. Molto allegro",2K4li6gzDcFNkCtNfjMSsi,0.975,0.348,0.184,0.87,0.87,-15.044,0.0337,0.218,99.066,31,0,0.04756047270309367
"Sibelius: Violin Concerto in D Minor, Op. 47: II. Adadio di molto",2tpLMd34resUBWWarNI4DQ,0.9490000000000001,0.0957,0.131,0.0839,0.0839,-20.570999999999998,0.0438,0.0358,84.305,27,0,0.046473585898711776
"The Duel - From ""The Adventures Of Tintin""",67MPOLX3JYn58ie4gwhOWO,0.94,0.507,0.387,0.833,0.833,-13.588,0.0783,0.40700000000000003,101.164,18,0,0.046458594635580296
"Beethoven: Symphony No. 9 in D Minor, Op. 125 ""Choral"": II. Molto vivace - Presto",6lnttZF0hDaVyVZBEgpJ3I,0.9640000000000001,0.364,0.18899999999999997,0.82,0.82,-22.125,0.0425,0.28300000000000003,111.40799999999999,49,0,0.04586914634763366
"Theme - From ""Sabrina""",5IiwsSSxlpkNsk0AropWXr,0.6920000000000001,0.204,0.28300000000000003,0.449,0.449,-16.621,0.0424,0.0591,94.73299999999999,20,0,0.04502098136216676
Farewell and The Trip,5rNeP2W50bPqxNGznooWCV,0.961,0.149,0.11699999999999999,0.846,0.846,-16.079,0.0367,0.0373,102.43700000000001,35,0,0.04416364868513245
Cosmos Main Title,0ULyPCxoU9yrQvbhAra9IP,0.87,0.114,0.055999999999999994,0.158,0.158,-21.1,0.0406,0.0387,75.221,29,0,0.044056773998254126
"Songbird - Instrumental, Take 10",3JR6wXMbEwhZiTUWy3VzZ2,0.995,0.47200000000000003,0.0841,0.777,0.777,-22.627,0.0603,0.18899999999999997,183.72099999999998,39,0,0.04393412217846715
Suite bergamasque: Suite bergamasque: III. Clair de lune. Andante très expressif,6N7JzrteJv8lsr1GWYyu0b,0.993,0.34299999999999997,0.0252,0.932,0.932,-27.013,0.0488,0.0395,67.207,63,0,0.04370922005221014
Overcoming Sadness,50teLoQu9W7CTO6hm0fBF0,0.9470000000000001,0.37,0.122,0.968,0.968,-17.393,0.0415,0.43200000000000005,119.59700000000001,34,0,0.04363995488249942
Lighthouse,0OC8pG8neaiqbVrtAxvT9Z,0.993,0.393,0.131,0.879,0.373,-21.513,0.0323,0.102,166.02900000000002,38,0,0.043565253147601395
Belly Button Window,5V7jK3SwshmN6tJ44RZJMU,0.96,0.619,0.0473,0.000395,0.0838,-23.126,0.12,0.458,115.47,29,0,0.04339191599870728
"Donnybrook Fair - Based On ""Blowing Off Steam"" From ""Far And Away""",6pYbTYrMH1TGLodB6xU64x,0.8390000000000001,0.569,0.37799999999999995,0.831,0.831,-13.865,0.0526,0.5,84.964,19,0,0.043016943585113335
Escaping the Subconscious,0p2DqL5IfM2XmvEXujqcZV,0.718,0.376,0.213,0.8759999999999999,0.8759999999999999,-13.359000000000002,0.0769,0.0371,79.62100000000001,24,0,0.042461015275774484
1812 Overture,6oWacAPUt8LMXqRkEk2MNg,0.858,0.233,0.0996,0.851,0.851,-21.564,0.04,0.0401,128.3,48,0,0.04218804996978969
"Theme From Jack Johnson - Live at Festival Hall, Osaka, Japan (1st Show) - February 1975",2aMcMyK2SQKyftU2ATfHLw,0.0548,0.444,0.257,0.10400000000000001,0.10400000000000001,-20.651,0.0367,0.16899999999999998,103.102,13,0,0.04073800873590916
"24 Caprices for Solo Violin, Op. 1, MS 25: No. 24 in A Minor. Tema con variazioni",5k1VQhtW8bLuveRN1dM4Y8,0.965,0.465,0.11699999999999999,0.0803,0.0803,-16.035999999999998,0.0638,0.642,90.09100000000001,4,0,0.04055593144580941
"Sonata for Violin Solo No. 2 in A Minor, BWV 1003: 1. Grave",0KDHY2Gyf0YVp29vSBoKoP,0.9890000000000001,0.16899999999999998,0.11,0.146,0.146,-21.011999999999997,0.0453,0.191,86.50399999999999,27,0,0.04047930153955766
"Sonata in E Major, Op. 1 No. 15, HWV 373: III. Adagio",2EZsRUIM6xL0z1QvfmR8Ix,0.972,0.162,0.132,0.0088,0.0088,-19.804000000000002,0.0414,0.0697,84.884,3,0,0.03893410863528753
The Entertainer,6DWIm1TfM9WiCNQeLbbAsd,0.992,0.466,0.15,0.877,0.877,-24.581,0.062,0.7959999999999999,159.517,50,0,0.038593585487769394
"Theme - From ""Schindler's List""",1qSrBn7l4AoLXslK6Dk0pI,0.8540000000000001,0.114,0.19,0.586,0.586,-16.212,0.0433,0.05,86.699,24,0,0.03792293949292325
"Partita for Violin Solo No. 1 in B Minor, BWV 1002: 1. Allemande",2BF0UcUOosThifZEVYKCnG,0.9840000000000001,0.22,0.0813,0.205,0.205,-21.945,0.0507,0.298,92.62299999999999,29,0,0.0376192201711733
"Violin Concerto in E Minor, Op. 64, MWV O 14: 3. Allegro non troppo - Allegro molto vivace",24n14sChX55X9Q7UoYsxkc,0.917,0.456,0.217,0.384,0.384,-19.269000000000002,0.0433,0.41200000000000003,86.95100000000001,25,0,0.03747844237740075
"Sonata for Violin Solo No. 2 in A Minor, BWV 1003: 3. Andante",5y12x8ztVdrNFVyRLk16i7,0.983,0.184,0.0561,0.0104,0.0104,-22.984,0.0477,0.102,100.156,28,0,0.03661244106788069
Monk's Dream - Live,2pHoUi1KHFlpUXgmbo3hBd,0.696,0.48200000000000004,0.326,0.193,0.193,-18.89,0.039,0.512,101.304,13,0,0.036511695403354735
Apollonia,1wHjzlDCHmfG13zNmy9bxa,0.971,0.387,0.152,0.892,0.892,-22.195,0.0375,0.18,99.556,46,0,0.03583438660281496
Revelation of Immensity,4dkasKm3QhSdbKTeyZ7aoK,0.915,0.205,0.14800000000000002,0.47100000000000003,0.47100000000000003,-17.305999999999997,0.0408,0.0324,111.616,17,0,0.0352242467207473
Planet Caravan - 2012 - Remaster,2VDg6h3Qr3F8UuFVInQxE6,0.941,0.368,0.0595,0.889,0.889,-28.603,0.036000000000000004,0.33799999999999997,90.12700000000001,57,0,0.0332121146266585
The Old One,5arM3WGFJ2943XoDpSoiJ1,0.87,0.0625,0.278,0.928,0.112,-11.677,0.0334,0.0373,61.94,8,0,0.027903703319010844
Blue Danube Waltz,0PdPirK6TlgnZ8jhmMlCCc,0.9420000000000001,0.293,0.0449,0.6709999999999999,0.6709999999999999,-20.916,0.0327,0.18600000000000003,94.116,33,0,0.02778822717780551
Down in the Dumps,5LQXDQ9GQRBCHvye9lzRKD,0.977,0.311,0.0234,0.616,0.616,-17.723,0.0508,0.0763,76.56,25,0,0.02740718214954036
"Sonata in E Major, Op. 1 No. 15, HWV 373: I. Adagio",0yDXtPaB0SM1Dq195fSZ5r,0.9890000000000001,0.2,0.187,0.0764,0.0764,-16.907,0.0456,0.22,68.815,4,0,0.02694204620768488
Free Skating,31uN5FqfJYubT9t7vqZRiE,0.992,0.373,0.031,0.752,0.752,-23.573,0.0372,0.040999999999999995,108.56,42,0,0.025599896894588983
Han and Leia,435kGXFzCdIT7O3qlR34zw,0.968,0.0836,0.0223,0.948,0.948,-22.6,0.0453,0.0387,170.502,38,0,0.025468070225894677
Nel cor più non mi sento: Introduction and Variations,4y4Ef1wxrSnFfNqZzIVkVY,0.985,0.414,0.0465,0.162,0.162,-20.874000000000002,0.0686,0.275,90.709,19,0,0.02433129900131256
"""The Cosmos Is Yours""",3hdfT9f2jWMxXte12YU3Go,0.9209999999999999,0.22,0.231,0.852,0.852,-16.967,0.0365,0.0356,115.441,19,0,0.024265007200633553
EXACTLY WHAT YOU RUN FROM YOU END UP CHASING,5e4LIAQI0bClLazNf2gZV0,0.927,0.0,0.478,0.0,0.0,-16.569000000000003,0.0,0.0,0.0,5,0,0.02249466277157431
"Rachmaninov: Prelude No. 1 in C-Sharp Minor, Op. 3 No. 2, ""The Bells of Moscow""",73FHnUWDmI526kxaHweWal,0.988,0.342,0.0304,0.898,0.898,-20.866999999999997,0.0487,0.212,85.48200000000001,36,0,0.022202215632160183
"Der Erlkönig - Grand Caprice, Op. 26",2mduz7JfvWb8Fe7NbPhEVU,0.992,0.424,0.20199999999999999,0.8690000000000001,0.8690000000000001,-18.787,0.0599,0.436,58.974,30,0,0.021490572713555835
"Tambourin chinois, Op. 3 (Arr. McAlister for Violin and Orchestra)",4WzhfxHww1McJhUWFs5aJY,0.899,0.396,0.145,0.33299999999999996,0.33299999999999996,-24.816,0.0487,0.154,156.75,24,0,0.0207000610621932
Rey Meets BB-8,0Hicqz1K8PswE0Uijx5STA,0.953,0.0793,0.03,0.585,0.585,-25.662,0.0368,0.0371,172.775,35,0,0.020265511709472234
Goofball No Longer,2Zil7MhqsOEskFlOWqSK08,0.9470000000000001,0.395,0.0957,0.82,0.82,-17.828,0.0431,0.0331,85.87100000000001,26,0,0.020178986360991608
"The Well-Tempered Clavier: Book 1, BWV 846-869: Prelude and Fugue in C Major, BWV 846",2XxC430QMotGdympDP1aBo,0.991,0.335,0.10099999999999999,0.847,0.847,-25.756999999999998,0.0447,0.154,121.23100000000001,46,0,0.019922015311987912
"Yoda's Theme - From ""Star Wars: The Empire Strikes Back""",76lvGdrRLYvHA4gcszAKgz,0.784,0.16,0.185,0.52,0.52,-20.526999999999997,0.0446,0.0739,92.045,24,0,0.01975495224501357
